file_list,Level-1 Annotation,Level-2 Annotation,Dynamic Agent,Static Agent
10db0606-a4e5-4c5e-ac9a-7a2365dca776.mp4,Right,Turn,,
138800f7-fdb1-4f97-af11-1be42920b53c.mp4,Slow Down,Congestion,vehicle,
18b39ab2-bb76-45eb-87ff-fd945666db28.mp4,U Turn,,,
199546c0-52d4-4c5c-a5e9-4720f5d80a72.mp4,Slow Down,Congestion,vehicle,
19f79357-e39c-4bcb-8730-e2d441cf3927.mp4,Right ,Turn,,
1a990006-d798-4ec6-965f-8b3c4d655d6f.mp4,Right,Lane Change,,
1d72edd9-060c-40bf-8187-2dc41136ebc3.mp4,Slow Down,Congestion,vehicle,
2497f201-8a86-4576-bd4c-17d38d5a56c5.mp4,Slow Down,Obstruction,vehicle,
266c6a58-a8b4-41a5-8b1d-c1220fbc7f7b.mp4,Right ,Lane Change,,
29e1108c-179a-4246-978e-c706e990cf7c.mp4,Slow Down,Right Lane Change,vehicle,
29f877cc-582d-4f72-9aab-dc570e3c916c.mp4,Straight,Driving Straight,,
2c65994d-f673-4070-907c-a62d4bae3443.mp4,Slow Down,Right Lane Change,vehicle,
32fc5a82-08bf-407b-9910-1315b69a06f8.mp4,Slow Down,Congestion,vehicle,
3bf96f3a-f5dd-4e54-8d70-1a7ee0b5f817.mp4,Straight,Driving Straight,,
436616d4-d1a4-4a5a-af1a-4098fff2d50d.mp4,Right,Turn,,
49d00d96-596d-4a35-8dd9-afe4c03b955c.mp4,Left,Turn,,
4a92bf43-6d2a-4ce5-87ae-aca998857023.mp4,Right,Turn,,
4dbe73cc-f799-449b-8ed4-e76906f3c197.mp4,Left,Turn,,
50fbe559-4e4f-492f-8e50-b5ab12f11b0d.mp4,Slow Down,Left Turn,vehicle,
5ae7fef6-9b0e-47ab-89f1-9c4bf8b52a15.mp4,Straight,Driving Straight,,
61c4ac40-7935-4ad4-b651-784d7d7034da.mp4,Slow Down,Congestion,vehicle,
64215f8c-62df-4309-8f33-f81f53bad077.mp4,Left,Lane Change,,
6568f616-93c5-4b4a-9a07-79f71b214c21.mp4,Right,Lane Change,,
6908d0ea-e90a-4a90-8320-0bacbaad6143.mp4,Left,Turn,,
7314cd30-92a5-49b1-936e-841aeb99c174.mp4,Stop,Congestion,vehicle,
78527570-b04d-42f9-a64c-621bfe32803f.mp4,Left,Turn,,
7a458c88-2453-40b9-a773-8581dddb85d4.mp4,Slow Down,Right Turn,vehicle,
7d8138b5-ec3c-4ed8-a9ec-d4d72e1c9353.mp4,Right,Lane Change,,
7f95a140-cefa-4458-93f1-6f4cf3a37dfb.mp4,Slow Down,Congestion,vehicle,
8103d8b4-5508-45e6-8f28-228aedb29b49.mp4,Right,Lane Change,,
8283fa4e-edb3-4f2a-bc02-bb1d90879c39.mp4,Slow Down,Left Turn,,speed breaker
8464659d-312c-4db0-9f25-f61b6e4fcb31.mp4,Straight,Driving Straight,,
8875234c-ffa7-47bc-b8aa-3957cd2ae671.mp4,Left,Lane Change,,
90f8615b-8934-4b70-a365-f463eabe0632.mp4,Straight,Driving Straight,,
9326537c-129d-4d87-ac50-3cb77f4f65b5.mp4,Slow Down,Right Turn,vehicle,
94d977ff-79d2-4f9b-ac31-656220cb4bce.mp4,Slow Down,Left Lane Change,vehicle,
978bc46f-65fa-422c-9dcf-82d39fca7ac6.mp4,Slow Down,Obstruction,vehicle,
98881c06-e6d8-49b5-88e8-7ec7926cc126.mp4,Straight,Driving Straight,,
99073a3e-c921-4d71-96e3-7be8b55e9128.mp4,Slow Down,Left Turn,,
99429132-fee0-4b94-8abd-1a9b13e1b3f4.mp4,Slow Down,Right Turn,vehicle,
99d8f42f-e101-4bc9-ba09-319b4265436c.mp4,Left,Lane Change,,
9b8f0aaa-8945-41a9-b934-474107891bc7.mp4,Left,Turn,,
a1fef18e-a7f9-4a40-b2e0-6729e9333ccd.mp4,Left,Turn,,
ad78727e-fdc0-4b59-bab1-3fcf6f12de7c.mp4,Slow Down,Congestion,vehicle,
b1194bbd-8b08-4bd0-ae6b-3767eecf5498.mp4,Left ,Lane Change,,
b4ca457c-b382-4a8a-ac34-c2190b5e9810.mp4,Slow Down,Right Lane Changen,vehicle,
b6658179-b7ae-485d-8fbd-3287ba2db4af.mp4,Slow Down,Left Lane Change,vehicle,
b999cb84-b679-41dc-b6e5-5fc2b4455a04.mp4,Straight,Driving Straight,,
bc4e0b34-8188-4ff9-8fb1-5acc85e7df3c.mp4,Left,Lane Change,,
c9ecf7f6-ffb4-4a33-a360-37fe565dda23.mp4,Slow Down,Left Turn,,speed breaker
cbeddbe9-8352-4bfc-995c-341f570756e9.mp4,Right,Turn,,
cc48a136-5d1d-4954-b49f-47346fb20d94.mp4,Left,Lane Change,,
cea332ec-8503-4e59-bdc3-99aec2131640.mp4,Left,Turn,,
d1ec2346-b624-419b-8ea6-914ded5814a4.mp4,Left,Turn,,
d1f48342-f192-4955-9499-33d35781fa77.mp4,Slow Down,Left Turn,vehicle,
d260055f-7fea-4754-9532-7ce32b5a2630.mp4,Right ,Turn,,
d3d1eb2f-d7a9-4baa-b4fb-3508548189c4.mp4,Slow Down,Congestion,vehicle,
d44472f4-cbb3-4781-9ef0-91af3a0b0e12.mp4,Left,Turn,,
df3c8312-32ab-43ad-9196-8a7c9b240982.mp4,Straight,Driving Straight,,
e14dd7bb-cfe4-45c9-a340-e30aa763eafa.mp4,Slow Down,Congestion,vehicle,
e1b05478-e8d3-489a-b5c9-0d16855b9302.mp4,Straight,Driving Straight,,
e1df3dc5-e044-4ca2-85a7-c6a12996809b.mp4,Left,Turn,,
ea1420ba-cab7-4b78-841e-01cf62c20d42.mp4,Straight,Driving Straight,,
029ad572-effa-413e-8a5b-f50b9770c0a1.mp4,Slow Down,Left Turn,,
02e94758-36ff-4a20-96a6-103555105e84.mp4,Right,Lane Change,,
0a29340d-ba6a-4abc-bef8-a1a9799cfe3d.mp4,Left,Lane Change,,
0b0e2566-ccc5-4c3e-8941-035380c6973a.mp4,Stop,Traffic Light,,
0bd6f7e7-adc7-4e91-b3bc-d78964e6c178.mp4,Left,Lane Change,,
0f2833fd-8db4-477d-92d0-ac566f464a41.mp4,Slow Down,Right Lane Change,,pothole
12e9f6e4-e122-420a-a516-7fa818c077d4.mp4,Slow Down,Right Lane Change,,
12fb7a41-1799-4d99-9abb-38fdbac7307c.mp4,Right,Lane Change,,
31b25337-939b-4aba-8e31-03b1ed9da042.mp4,Slow Down,Congestion,vehicle,
3b2bc086-3319-4a28-9caf-4b3bbacfae97.mp4,Stop,Congestion,vehicle,
3c9e5809-c747-46e2-88d1-9aa3f498a877.mp4,Slow Down,Right Turn,,
4ff16792-9d1c-478d-9537-df5a3283c093.mp4,Stop,Congestion,vehicle,
5ae7e2b4-1900-46ec-a42b-c87e3c1a2670.mp4,Slow Down,Left Turn,,
5e5a3d03-8e42-4938-8105-8308eb871f6a.mp4,Straight,Driving Straight,,
8a29424c-4392-4fcc-bd9f-c73d02e2fa55.mp4,Straight,Driving Straight,,
8cd9aaa5-eaa7-41e4-927e-44fda989bdf5.mp4,Right,Lane Change,,
9b45e624-b6b4-450b-a42b-8798bd0ede80.mp4,Straight,Driving Straight,,
9dd2c3e8-08d2-46de-a7eb-1cdd7d247936.mp4,Slow Down,Left Turn,,
074a8863-aac6-4027-9279-7e82a4e16fde.mp4,Slow Down,Congestion,vehicle,
0f1a99b1-51a3-4c63-80c5-cffd90212903.mp4,Straight,Driving Straight,,
10dea92c-51fe-4118-aadd-ac573b9f245d.mp4,Left,Turn,,
1405fecb-f606-4ec7-9521-80946c6e3434.mp4,Slow Down,Left Turn,vehicle,
1898f598-9d73-47ff-a629-c4ea6ffcc3cd.mp4,Left,Turn,,
2b40e3c4-415f-4431-9d81-6f742d4a690a.mp4,Left,Lane Change,,
2ccd498a-0de6-4355-b9fc-50fdf247034d.mp4,Slow Down,Obstruction,vehicle,
2d4410ca-fc36-4e87-8c98-41001ec67c6e.mp4,Slow Down,Cut-in,,speed breaker
398ef9fc-df7c-4d4d-811d-5fd43e957acc.mp4,Left ,Lane Change,,
3bade3e2-f616-4d88-9b86-75ab6b924936.mp4,Left,Turn,,
3e5a1867-57dc-4060-bacb-d93b5bff20cb.mp4,Left,Lane Change,,
48722287-b38a-41de-8a20-c417b028a25d.mp4,U Turn,,,
4875efee-a5f2-42ad-a0f9-8869ab96c581.mp4,Slow Down,"Right Turn, Obstruction",vehicle,
4b5799a5-39f0-46ca-810b-ff281a8a7887.mp4,Slow Down,U Turn,vehicle,
584d1d27-3ba1-4242-a173-423451a8a4b8.mp4,Straight,Driving Straight,,
5f254694-1916-4b1b-a29e-c8ae9691ccd3.mp4,Left,Turn,,
6834cf92-3c4b-4a1f-bc6f-8601882fb2fe.mp4,Right,lane Change,,
6c83006a-5a5b-4ef5-b282-aa16a6aa6181.mp4,Stop,Traffic Light,,traffic light
734a889d-4b89-418b-b82c-f20722b18230.mp4,Right,Lane Change,,
86f0519f-d1fb-4bc0-a1db-d39f66b08f87.mp4,Left,Lane Change,,
8a314cb3-2d5c-4946-91bf-01e9b678b3c7.mp4,Left,Lane Change,,
8f85042e-b38b-4089-a72c-4d2149b9f748.mp4,Right,Lane Change,,
9a1f8007-d539-4f46-9ab9-9ff28bf30738.mp4,Left,Turn,,
9a4bbfd9-e40f-4c19-9ffd-7adfcabebb65.mp4,Right,Lane Change,,
9c416490-3d61-4530-9fe4-3ca97598bacf.mp4,Slow Down,Left Turn,pedestrian,pothole
9f5fb055-63fd-4d94-b221-644da1c37760.mp4,Stop,Traffic Light,vehicle,
a2098f27-fe2c-4f2c-b760-36d5f54985d6.mp4,Right,Lane Change,,
a51cc567-b692-4c14-941a-3e7039f6b5b8.mp4,Left,Lane Change,,
a6228ac3-8b54-45e8-8060-8a20eb1d6a77.mp4,Left,Turn,,
a64c331e-91bc-4125-a891-314947e931fb.mp4,Left,Lane Change,,
a8c9b50e-fffc-4dda-b362-a9e6977023fb.mp4,Slow Down,Pothole,,pothole
b2c5485b-07dd-48c8-af54-bc6d3e9a8daa.mp4,Left,Turn,,
b7b5d6ea-8839-4130-bf3b-028f38275aa7.mp4,Slow Down,Left Turn,vehicle,
c0126c6d-c257-42c1-931c-b8c8def74ec5.mp4,Left,Turn,,
c5b02427-ee2b-4bd6-9603-dc3deb1cab67.mp4,Right,Turn,,
c221b7d4-fb14-4db3-86c4-b4800228a915.mp4,Left,Turn,,
cd56063f-7eca-4fdb-a699-2539e27e1c9b.mp4,Slow Down,Left Turn,vehicle,
cdb98e7b-0677-49ef-a690-890907f49e33.mp4,Slow Down,Right Turn,pedestrian,
ce9ca8c9-b1ea-4f1b-899e-593acdc3c6a1.mp4,Straight,Driving Straight,,
cfc7c427-1b8f-49ad-ae14-c8aa6b8f6bac.mp4,Left ,Lane Change,,
d004adfe-8adc-4090-b109-67051f588e32.mp4,Slow Down,Yield,vehicle,speed breaker
dbd10536-8920-434f-842c-20e34dacc763.mp4,Slow Down,Left Turn,pedestrian,
dd881958-02b1-4ada-b03e-21a72eff0054.mp4,Slow Down,Left Turn,Vehicle,
e2fd33ba-aad3-4de8-a66f-b37d94c3024c.mp4,Right,Turn,,
e747fb6b-51c6-4148-aa9c-3aa9e9b2ce00.mp4,Right,Lane Change,,
edaf1bf6-3381-49b6-a604-ad1e25f8adb8.mp4,Slow Down,Congestion,vehicle,
ef5f8f90-1cb0-42b6-a8de-f2b1927e3996.mp4,Slow Down,Left Turn,vehicle,
fa4e458e-4f59-4db9-9225-9a3edddc0f78.mp4,Slow Down,U Turn,,  pothole
feffc48a-b119-496e-ba2e-5a80d168d599.mp4,Left,Turn,,
ebdda70d-9481-42fd-8a68-82e02e5bcb51.mp4,Right,Turn,,
eee93840-8265-473f-a65c-8726a898cddf.mp4,Slow Down,Left Lane Change,vehicle,
eeea52ad-c1ae-42b8-87b2-b2d155294d31.mp4,Slow Down,Left Turn,vehicle,
f388ba05-632a-49c4-8035-afd55234eea2.mp4,Left,Turn,,
f80d9003-18f4-4ade-ab0d-78771fc70857.mp4,Right,Lane Change,,
fbe0f657-3724-4973-b65e-18cf548b9177.mp4,Straight,Driving Straight,,
fed83673-d2e5-498a-b5a1-21ccb033e6bd.mp4,Straight,Driving Straight,,
ff8b0197-abb5-471b-a66c-fa89397ca2aa.mp4,Straight,Driving Straight,,
069c0b61-80a6-4e12-8635-d528127361b2.mp4,Slow Down,Left Turn,,
072d18ec-668e-479b-b995-89227a2f308c.mp4,Slow Down,Traffic Light,vehicle,
32b4deae-f0a9-4806-94ce-f1c5bbc8c410.mp4,Straight,Driving Straight,,
37cef16b-56fc-4249-9cba-bc77927d0c9c.mp4,Slow Down,Left Turn,,pothole
38c8acc7-6b67-49e7-a1c5-900423fce5b9.mp4,Slow Down,Congestion,vehicle,
45b22b8f-8cbe-40d6-84b0-3f82300caf69.mp4,Slow Down,Left Turn,,pothole
49ef840f-b194-4a82-a13c-922b9b63088c.mp4,Left,Lane Change,,
51e01869-2072-4b2f-9812-eee04796ebc1.mp4,Slow Down,Right Lane Change,vehicle,
52e68953-bf8e-4786-84f6-ef9433c53e82.mp4,Slow Down,Right Lane Change,vehicle,
62e48c26-7d2a-4ac7-9a10-479b89b9ae92.mp4,Slow Down,U Turn,vehicle,
63b76ddf-d6ea-4177-9c4b-444b30f24b0b.mp4,Slow Down,Left Turn,vehicle,
65ce9aa8-66d2-4fb6-a6a7-356ce9021a1f.mp4,Straight,Driving Straight,,
68f391b6-d917-4c87-ac50-bee77221adbc.mp4,Stop,Traffic Light,,vehicle
69b8752e-d22a-4952-95f8-3a1e0ad461b8.mp4,Slow Down,Congestion,vehicle,
72da76f3-a9ee-4494-bf70-25128991edd3.mp4,Straight,Driving Straight,,
87e023af-4cbf-4238-ad66-bfde7d7ddb93.mp4,Slow Down,Left turn,,
95acdebe-f095-4b56-b483-790559f58adb.mp4,Straight,Driving Straight,,
143b9c18-af86-467e-ac79-7b8beb39b169.mp4,Left,Lane Change,,
16081d27-b46b-49a1-81d9-43bbb9ee2a20.mp4,Slow Down,Right Turn,,
191f48a1-33fb-4930-ba89-afc281a33f2e.mp4,Straight,Driving Straight,,
236c2758-9f3b-48bb-9a99-c2a48b0b6779.mp4,Slow Down,Congestion,vehicle,
2918ed27-341a-410e-9b3a-450aa8d62897.mp4,Slow Down,Congestion,vehicle,
3196a213-404b-435f-943f-0beaf90ed239.mp4,Slow Down,Left Turn,vehicle,
322a2f5f-61aa-4959-af2b-c4d445669d53.mp4,Straight,Driving Straight,,
333d1d60-01f1-4d59-9201-9c79e0128558.mp4,Slow Down,Congestion,vehicle,
366e05e2-308c-4d44-a8e7-5ab1cd942d60.mp4,Slow Down,Left Turn,vehicle,
430a6673-9992-4cfe-b308-249d614c9344.mp4,Slow Down,Left Turn,vehicle,
545fd3be-4db8-478d-ab57-ecfb9a9bafdf.mp4,Right,Turn,,
678ab086-948e-4ae8-8121-601c3bd77f1f.mp4,Right ,Turn,,
725a937f-4e63-4f43-a051-1e05a2d39c94.mp4,Slow Down ,Congestion,vehicle,
794e089a-4e64-4d7d-bf6f-7dda7d386e76.mp4,Straight,Driving Straight,,
881dbb95-416c-4b29-9ed8-035d8564ed2f.mp4,Slow Down,Obstruction,vehicle,
9110f33c-3337-49f5-aace-ed761c9acab1.mp4,Straight,Driving Straight,,
2447331c-87a7-4565-8620-d848660591b8.mp4,Slow Down,Left Turn,vehicle,
32857e1b-f68b-4468-9d2c-e2a51c37993c.mp4,Slow Down ,,,Traffic Light
447139ed-78b3-402d-8896-cfc00b0be5e6.mp4,Straight,Driving Straight,,
44829c5d-dfc3-41f5-afdd-75c37f87875d.mp4,Slow Down,Left Turn,vehicle,
47282c2e-dbd5-4c6e-92ad-ba9f7a5680c8.mp4,Slow Down,Congestion,vehicle,
587347cb-b88e-404a-9bef-907f0fe1a20d.mp4,Left ,Lane Change,,
77761386-e733-4a37-9690-82e2647c7548.mp4,Left,Turn,,
93032b0c-f03a-497e-8ee9-48dd2a88cd25.mp4,Slow Down,Left Turn,vehicle,
a049940e-22e6-4236-a8d5-895d0c8e4a8f.mp4,Slow Down,U Turn,vehicle,
a1f968c2-b34a-45a1-b3a8-3ba1bd3826e6.mp4,Straight,Driving Straight,,
a531db4e-7d3e-4f99-ace9-9b944739a50a.mp4,Slow Down,Congestion,vehicle,
adfc050d-f6b8-4030-95fe-3cd8040f9059.mp4,Slow Down,Congestion,vehicle,
b12d52d1-fd38-4242-adce-f6799193d7b3.mp4,Straight,Driving Straight,,
b71c0960-008c-4810-ba2a-e23b05c186f9.mp4,Right,Turn,,
b96fba25-92d6-4be3-b87d-b2f882a3baaf.mp4,Slow Down,Right Turn,vehicle,
bcef9b4e-08cd-4c79-85d6-0d61225bc537.mp4,Slow Down,Congestion,"vehicle, Pedestrian",
c3154b1a-8b3c-44dc-aff9-3a8bbfecb140.mp4,Right,Lane Change,,
c7cd4e61-db40-473e-b5b3-31a389250fda.mp4,Left,Lane Change,,
c98ebc11-4b9b-42d5-8be3-a4e42f690db7.mp4,Right,Lane Change,,
cb68b4e2-dc8a-4a8d-9744-3e6b3216a149.mp4,Straight,Driving Straight,,
cd7f13ab-d356-4448-95f5-b948839c93fc.mp4,Stop,Pedestrian Crossing,vehicle,
cde674cd-1824-41a8-a2c6-5f877b06e37a.mp4,Right,Lane Change,,
d0ae08ea-fd17-43ad-87dd-162c88e76e50.mp4,Slow Down,Right Turn,vehicle,pothole
d31978ee-0b09-4cc1-b760-9df4cca2daf2.mp4,Right,Lane Change,,
d68619a8-80eb-46f4-aa81-c408942aa58e.mp4,Slow Down,Left Turn,vehicle,
db0f6349-0bb3-4f70-99cd-e87db7b28cd0.mp4,Slow Down,Congestion,vehicle,
dca7c682-3415-4926-b2f3-812639d08b79.mp4,Slow Down,Right Lane Change,vehicle,
ddd4314f-b4da-437b-b4a0-9dd7236e2143.mp4,Slow Down,Congestion,vehicle,
de225967-9e75-4cb0-a7e7-39fc8c3d4f61.mp4,Slow Down,Left Change,,pothole
e1bcc1fd-4cb5-47cd-834a-42dca569b6d4.mp4,Slow Down,Right Turn,vehicle,
e25087f2-770c-42bc-8eba-07d5788a82fd.mp4,Slow Down,"Congestion, Yield",vehicle,
e435ef24-bd01-4fd4-a284-941f7a769752.mp4,Slow Down,Congestion,vehicle,
e6dca2cd-c1c3-44f4-bba8-d17fee56d2b2.mp4,Stop,Traffic Light,,vehicle
ebdd1080-2e2c-4e90-b161-9db7e761d40c.mp4,Right,Lane Change,,
ebdff23a-c0c8-4482-90e1-1573c14d6dc0.mp4,Slow Down,Left Turn,vehicle,
eda30de1-ab16-4dc6-8a8b-bd779d8fabfd.mp4,Slow Down,Pedestrian Crossing,pedestrian,
f2175392-2aa0-43d9-859b-4ba8ea5d0d4a.mp4,Straight,Driving Straight,,
f5885345-a84c-4100-8bc6-f7598f739122.mp4,Slow Down,Left Turn,,pothole
f7611019-d815-4ae4-98e9-d582ad064ae9.mp4,Left,Lane Change,,
